Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
115-Grading.txt,1,202,90.19,48.89,58.52,14.77,18.36,24.26,89.11,59.9,50,4.46,2.97,0,0,2.97,0,0,1.49,17.82,12.38,1.49,12.38,10.4,0.99,6.44,1.98,15.84,1.98,4.95,0.5,0,0,0.5,14.85,0.99,13.86,4.95,0.99,1.98,4.95,1.49,4.95,0,1.49,0.5,0.99,0.5,0,0,0,0,0,0,11.88,6.44,0,0.5,0,0.5,5.45,5.45,0,0,0,0,0.99,0,0,0.99,11.88,0,0,11.88,0.5,0,0.99,0.99,0.5,0,0,0,0,0,0,1.49,0,0.99,0.99,0,0,0,0,0,3.47,7.43,0.5,0.99,5.45,1.49,0,0,4.95,2.48,3.96,2.97,0,0,0,0,0,11.88,5.45,3.47,0,0,0,2.97,0
116-Grading.txt,1,29,58.3,3.55,21.61,20.23,9.67,6.9,100,75.86,51.72,3.45,0,0,0,0,0,0,3.45,10.34,10.34,3.45,10.34,20.69,0,6.9,3.45,41.38,3.45,3.45,0,0,0,0,13.79,0,13.79,0,3.45,0,6.9,0,6.9,0,0,0,0,0,0,0,0,0,0,0,10.34,10.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.69,0,0,20.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,0,0,3.45,0,0,0,3.45,13.79,3.45,10.34,0,0,0,0,0,13.79,10.34,0,0,0,0,3.45,0
117-Grading.txt,1,35,56.86,57.11,1,20.23,35,22.86,91.43,62.86,54.29,8.57,0,0,0,0,0,0,8.57,20,11.43,0,8.57,20,2.86,2.86,0,28.57,2.86,0,5.71,0,0,5.71,17.14,0,17.14,2.86,8.57,5.71,2.86,5.71,2.86,0,0,0,0,0,0,0,0,0,0,0,11.43,2.86,0,0,0,0,0,5.71,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,5.71,0,2.86,0,0,0,0,0,0,2.86,2.86,0,0,2.86,0,0,0,0,5.71,2.86,5.71,0,0,0,0,0,8.57,2.86,0,0,0,0,5.71,0
118-Grading.txt,1,147,99,83.6,9.47,51.68,24.5,29.93,87.07,57.82,46.26,4.08,4.08,0,0,4.08,0,0,0,16.33,12.93,3.4,17.01,6.12,0,4.08,0,12.93,4.76,4.08,2.72,0,2.72,0,8.16,0,8.16,0.68,0.68,1.36,3.4,0,4.08,0,2.04,2.04,0,0,0,0,0,0,0,0,16.33,7.48,2.04,1.36,0,0,4.76,8.16,0,0,0,0,0.68,0,0,0.68,14.29,0,0,14.29,0,0,2.72,2.72,0,0,0,0,0,0,0,1.36,0.68,2.04,0,0,0,2.04,0.68,0,0.68,7.48,1.36,0,6.12,0,0,0,1.36,2.72,2.04,4.08,0,0,0,0,0,20.41,4.76,6.8,0,0,0.68,8.16,0
119-Grading.txt,1,81,91.13,54.78,77.17,58.91,20.25,22.22,93.83,59.26,45.68,3.7,3.7,0,0,3.7,0,0,0,11.11,8.64,11.11,16.05,11.11,0,7.41,1.23,17.28,1.23,4.94,2.47,0,1.23,1.23,8.64,0,8.64,0,1.23,2.47,2.47,2.47,3.7,0,2.47,2.47,0,0,0,0,0,0,0,0,4.94,1.23,0,0,0,0,1.23,3.7,0,0,0,0,1.23,0,0,1.23,11.11,0,1.23,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94,1.23,0,0,1.23,1.23,0,2.47,2.47,0,0,2.47,0,0,0,18.52,2.47,0,4.94,0,0,0,0,0,17.28,4.94,4.94,0,0,0,7.41,0
12-Grading.txt,1,162,75.62,80.61,52.89,38.04,20.25,25.93,86.42,65.43,53.7,11.73,8.64,0.62,1.85,6.17,0,0,3.09,15.43,8.64,1.23,14.81,6.79,4.94,6.17,1.23,13.58,3.7,4.32,4.32,1.85,2.47,0.62,17.9,1.23,16.67,2.47,1.85,3.09,6.17,0.62,8.64,0,3.7,2.47,1.23,1.23,0.62,0,0,0,0,0,14.2,3.7,0.62,0.62,0,1.23,0.62,9.88,0,0,0,0,2.47,0,0,2.47,12.35,0,0,12.35,1.23,0,0.62,0.62,0.62,0,0,0,0,0,0,0.62,0.62,1.23,0,0,0,3.09,0,0,4.94,8.64,0,0.62,5.56,1.23,0,1.23,3.7,1.85,4.94,1.85,0.62,0.62,0,0,0,9.26,4.94,3.09,0,0,0,1.23,0
120-Grading.txt,1,57,98.49,40.06,4.51,74.93,14.25,22.81,85.96,56.14,49.12,1.75,0,0,0,0,0,0,1.75,24.56,19.3,7.02,10.53,7.02,3.51,3.51,1.75,10.53,3.51,3.51,3.51,0,3.51,0,15.79,3.51,12.28,1.75,1.75,1.75,1.75,3.51,3.51,0,3.51,3.51,0,1.75,1.75,0,0,0,0,0,5.26,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,12.28,0,0,12.28,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,3.51,3.51,0,0,3.51,0,0,0,1.75,0,3.51,1.75,0,0,0,0,0,40.35,7.02,8.77,0,0,0,24.56,0
121-Grading.txt,1,57,98.49,40.06,4.51,74.93,14.25,22.81,85.96,56.14,49.12,1.75,0,0,0,0,0,0,1.75,24.56,19.3,7.02,10.53,7.02,3.51,3.51,1.75,10.53,3.51,3.51,3.51,0,3.51,0,15.79,3.51,12.28,1.75,1.75,1.75,1.75,3.51,3.51,0,3.51,3.51,0,1.75,1.75,0,0,0,0,0,5.26,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,12.28,0,0,12.28,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,3.51,3.51,0,0,3.51,0,0,0,1.75,0,3.51,1.75,0,0,0,0,0,40.35,7.02,8.77,0,0,0,24.56,0
123-Grading.txt,1,201,97.53,40.06,44.91,42.34,22.33,25.87,86.07,59.7,49.25,3.48,1.49,0,0,0,0,0.5,1.99,17.41,11.44,2.99,17.41,7.46,1.49,5.97,1,9.45,6.47,7.46,1.49,0,1.49,0,11.94,0.5,10.95,1.49,0.5,1.49,3.98,1,4.98,0,2.49,1.99,0.5,0.5,0,0,0,0,0,0,7.96,1.99,1,0,0,0,0,5.97,0,0,0,0,0,0,0,0,13.43,0,0,10.95,2.49,0,1.49,1.49,0.5,0,0,0,0,0,0,1,0,1.49,0,1.49,0,1.49,0.5,0,0,4.48,0,0,3.98,0.5,0,0,8.46,2.49,1.49,2.99,0,0,0,0,0,12.94,5.47,1.99,0,0,0,5.47,0
124-Grading.txt,1,131,88.44,20.44,21.33,30.64,16.38,29.01,82.44,64.12,51.91,4.58,2.29,0,0,0,1.53,0,2.29,17.56,9.16,1.53,16.03,9.92,2.29,6.11,3.05,12.98,9.16,4.58,0,0,0,0,15.27,3.05,11.45,1.53,0.76,0.76,4.58,0,5.34,0,2.29,1.53,0.76,0.76,0,0,0,0,0,0,6.87,2.29,1.53,0,0,0,0,4.58,0,0,0.76,0.76,0,0,0,0,9.92,0,0,9.16,0.76,0,2.29,2.29,0.76,0,0,0,0,0,0,0.76,0,0.76,0,0.76,0,0,0.76,0,2.29,5.34,0,0.76,3.82,0.76,0,0,4.58,1.53,2.29,3.82,0,0,0,0,0,18.32,7.63,3.82,0,0,0,6.87,0
125-Grading.txt,1,104,89.52,24.63,37.37,33.68,20.8,29.81,84.62,62.5,53.85,4.81,2.88,0,0,0,1.92,0,1.92,18.27,9.62,0.96,16.35,7.69,2.88,8.65,1.92,10.58,8.65,2.88,0,0,0,0,18.27,1.92,15.38,1.92,0.96,0.96,6.73,0,7.69,0,2.88,1.92,0.96,0.96,0,0,0,0,0,0,9.62,2.88,1.92,0,0,0,0,6.73,0,0,0.96,0.96,0,0,0,0,10.58,0,0,10.58,0,0,2.88,2.88,0.96,0,0,0,0,0,0,1.92,0,0.96,0,0,0,0,0.96,0,0.96,3.85,0,0,3.85,0,0,0,5.77,0.96,1.92,2.88,0,0,0,0,0,15.38,5.77,2.88,0,0,0,6.73,0
127-Grading.txt,1,45,27.51,92.24,77.17,20.23,22.5,24.44,95.56,66.67,53.33,17.78,6.67,0,0,6.67,0,0,11.11,22.22,2.22,2.22,11.11,11.11,4.44,2.22,2.22,20,4.44,4.44,0,0,0,0,15.56,4.44,11.11,4.44,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,4.44,0,4.44,0,0,0,6.67,0,0,0,0,0,0,0,0,17.78,0,0,17.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.89,11.11,0,4.44,6.67,0,0,0,6.67,4.44,6.67,2.22,0,0,0,0,0,11.11,6.67,4.44,0,0,0,0,0
128-Grading.txt,1,77,64.42,90.53,50.45,8.22,15.4,16.88,87.01,66.23,57.14,10.39,9.09,0,0,9.09,0,0,1.3,15.58,7.79,2.6,14.29,12.99,1.3,7.79,1.3,19.48,2.6,2.6,0,0,0,0,12.99,1.3,11.69,1.3,0,2.6,5.19,2.6,6.49,0,1.3,0,1.3,0,0,0,0,0,0,0,11.69,1.3,0,0,0,0,1.3,9.09,0,0,0,0,0,0,0,0,12.99,0,0,12.99,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,7.79,11.69,0,3.9,6.49,0,0,0,2.6,2.6,2.6,2.6,0,0,0,0,0,18.18,9.09,2.6,0,0,0,6.49,0
129-Grading.txt,1,56,71.85,14.49,60.9,20.23,14,26.79,87.5,60.71,51.79,5.36,3.57,0,0,3.57,0,0,1.79,8.93,5.36,0,16.07,14.29,0,7.14,3.57,19.64,1.79,0,1.79,0,0,1.79,19.64,0,19.64,1.79,1.79,3.57,5.36,3.57,8.93,0,3.57,1.79,1.79,0,0,0,0,0,0,0,7.14,3.57,0,0,0,0,1.79,3.57,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,0,0,0,0,0,0,7.14,8.93,0,3.57,3.57,0,0,0,5.36,1.79,1.79,3.57,0,0,0,0,0,19.64,10.71,3.57,0,0,0,5.36,0
13-Grading.txt,1,55,5.06,21.2,99,5.35,27.5,16.36,96.36,81.82,70.91,25.45,20,9.09,1.82,9.09,0,0,5.45,16.36,7.27,1.82,10.91,10.91,5.45,10.91,3.64,20,0,5.45,1.82,1.82,0,0,27.27,0,27.27,7.27,0,7.27,5.45,0,12.73,0,1.82,0,1.82,0,0,0,0,0,0,0,14.55,3.64,0,0,0,0,1.82,10.91,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45,9.09,0,1.82,7.27,0,0,1.82,3.64,3.64,5.45,1.82,0,0,0,0,0,3.64,3.64,0,0,0,0,0,0
130-Grading.txt,1,47,86.31,65.16,57.41,4.04,23.5,25.53,82.98,59.57,51.06,8.51,6.38,0,0,6.38,0,0,2.13,10.64,6.38,0,19.15,8.51,0,10.64,0,14.89,2.13,0,0,0,0,0,17.02,0,17.02,2.13,0,4.26,6.38,4.26,8.51,0,2.13,0,2.13,0,0,0,0,0,0,0,8.51,2.13,0,0,0,0,2.13,6.38,0,0,0,0,0,0,0,0,12.77,0,0,12.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.51,10.64,0,4.26,4.26,0,0,0,4.26,2.13,2.13,0,0,0,0,0,0,21.28,8.51,4.26,0,0,0,8.51,0
131-Grading.txt,1,47,89.52,28.37,4.07,20.23,15.67,38.3,74.47,57.45,46.81,0,0,0,0,0,0,0,0,6.38,6.38,0,17.02,12.77,2.13,6.38,2.13,19.15,6.38,0,2.13,0,0,2.13,21.28,0,21.28,2.13,6.38,4.26,6.38,4.26,4.26,0,0,0,0,0,0,0,0,0,0,0,8.51,4.26,0,0,0,0,0,4.26,0,0,0,0,0,0,0,0,6.38,0,0,6.38,0,0,0,0,0,0,0,0,0,0,0,2.13,0,0,2.13,0,0,0,0,0,2.13,6.38,0,0,6.38,0,0,0,0,4.26,0,4.26,0,0,0,0,0,19.15,6.38,10.64,0,0,0,2.13,0
132-Grading.txt,1,142,88.52,13.57,46.27,12.8,14.2,19.72,88.03,63.38,50.7,2.11,0,0,0,0,0,0,2.11,21.83,11.27,6.34,11.27,10.56,3.52,3.52,3.52,15.49,7.75,9.15,0.7,0,0,0.7,14.08,1.41,11.97,1.41,1.41,2.11,2.82,1.41,4.93,0,0.7,0,0.7,0,0,0,0,0,0,0,6.34,2.82,0,0,0.7,0,0.7,2.82,0,0,0,0,0,0,0,0,16.2,0,0,15.49,0.7,0,1.41,0.7,0.7,0,0,0,0,0,0.7,0,0,0.7,0,1.41,0,0,0,0,2.11,8.45,0,2.11,5.63,0.7,0,0,5.63,2.11,4.93,4.23,0,0,0,0,0,16.2,7.04,7.04,0,0,0,2.11,0
133-Grading.txt,1,225,76.31,50.65,44.33,54.76,18.75,25.78,87.11,60.44,51.56,5.33,3.11,0,1.33,1.78,0,0,2.22,11.11,6.22,6.67,16.89,12,4.44,7.11,1.33,13.78,5.78,2.22,4.44,1.78,1.33,1.33,11.56,1.33,10.22,1.33,1.33,1.78,2.67,1.33,4.89,0,4,3.11,0.89,0.44,0,0,0,0,0,0,8.44,3.11,1.33,1.78,0,0.44,0,4.89,0,0,0,0,0,0,0,0,7.56,0,0,7.56,0,0,0.89,0.89,0.44,0,0,0,0,0,0,0.44,0,2.22,0.89,0,0,0,0,0,3.56,4.89,0,0,4.44,0.44,0,0,8.44,2.22,3.11,4.44,0,0,0,0,0,15.56,5.78,3.11,0,0,0,6.67,0
134-Grading.txt,1,42,92.44,16.63,5.94,20.23,14,30.95,80.95,61.9,50,0,0,0,0,0,0,0,0,7.14,7.14,0,19.05,14.29,2.38,4.76,2.38,21.43,7.14,0,2.38,0,0,2.38,23.81,0,23.81,2.38,7.14,4.76,7.14,4.76,4.76,0,0,0,0,0,0,0,0,0,0,0,7.14,4.76,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,9.52,0,0,9.52,0,0,0,0,0,0,0,0,0,0,0,2.38,0,0,2.38,0,0,0,0,0,2.38,7.14,0,0,7.14,0,0,0,0,4.76,0,4.76,0,0,0,0,0,14.29,7.14,7.14,0,0,0,0,0
135-Grading.txt,1,110,53.35,99,7.03,47.86,15.71,21.82,90.91,69.09,51.82,15.45,14.55,0,5.45,9.09,0,0,0.91,14.55,6.36,3.64,11.82,10.91,1.82,3.64,1.82,17.27,7.27,5.45,11.82,6.36,0.91,4.55,17.27,0,17.27,3.64,0.91,2.73,3.64,3.64,2.73,0,4.55,2.73,0.91,2.73,0.91,0.91,0,0,0.91,0,21.82,6.36,0.91,2.73,0,0,2.73,15.45,0,0,0,0,0,0,0,0,9.09,0,0,8.18,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0.91,0,0,1.82,2.73,0.91,0.91,0.91,0,0,0.91,4.55,1.82,3.64,2.73,0.91,0.91,0,0,0,14.55,6.36,2.73,0,0,0.91,4.55,0
137-Grading.txt,1,103,64.53,20.16,52.37,10.58,20.6,25.24,85.44,60.19,49.51,5.83,3.88,0.97,0,2.91,0,0,1.94,10.68,5.83,7.77,14.56,10.68,7.77,5.83,1.94,15.53,6.8,0.97,2.91,0,0.97,1.94,17.48,0.97,16.5,1.94,3.88,2.91,2.91,2.91,6.8,0,4.85,1.94,2.91,0.97,0,0,0,0,0,0,5.83,2.91,0,0,0,1.94,0,2.91,0,0,0,0,0,0,0,0,3.88,0,0,3.88,0,0,0.97,0.97,0.97,0,0,0,0,0,0,0.97,0,0,2.91,0,0,0,0,0,2.91,4.85,0,0,4.85,0,0,0,6.8,0.97,3.88,2.91,0,0,0,0,0,29.13,4.85,6.8,0,0,0,17.48,0
138-Grading.txt,1,168,71.85,84.23,24.32,47.3,21,17.26,87.5,66.67,51.19,7.74,5.95,0,0.6,5.36,0,0,1.79,15.48,6.55,2.38,14.88,12.5,2.38,5.95,1.79,19.05,2.98,10.71,3.57,0.6,2.38,0.6,11.9,2.38,9.52,1.19,1.79,2.38,3.57,1.79,2.98,0,1.79,1.79,0,0,0,0,0,0,0,0,13.69,6.55,1.19,1.79,0,0,2.98,7.14,0,0,0,0,0,0,0,0,12.5,0,0,10.12,2.38,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,2.38,0,2.38,0,0,4.17,8.33,0,1.79,7.74,0,0,0,2.98,5.95,2.38,4.17,0,0,0,0,0,11.31,4.76,3.57,0,0,0,2.98,0
139-Grading.txt,1,124,77.83,16.34,99,44.38,17.71,25,89.52,54.84,48.39,0,0,0,0,0,0,0,0,11.29,7.26,3.23,13.71,12.9,1.61,11.29,1.61,14.52,3.23,6.45,0.81,0,0,0.81,9.68,2.42,7.26,1.61,0,1.61,2.42,1.61,4.03,0,1.61,1.61,0,0,0,0,0,0,0,0,4.84,4.03,0.81,1.61,0,0,2.42,0.81,0,0,0,0,0.81,0,0,0.81,15.32,0.81,1.61,13.71,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0.81,0,2.42,8.87,0,2.42,8.06,0,0,0,16.94,2.42,2.42,4.03,0,0,0,0,0,17.74,5.65,4.84,0,0,0,7.26,0
14-Grading.txt,1,241,96.3,80.87,18.98,20.23,21.91,20.33,90.04,65.15,53.11,6.64,6.22,0.41,0,3.32,0,1.24,0.41,18.67,10.79,1.66,19.09,7.88,1.66,5.39,1.24,14.52,2.9,5.39,4.56,0,2.9,1.66,10.79,2.07,8.71,1.24,2.07,2.9,2.49,1.66,2.07,0,2.49,1.24,1.24,0.83,0.41,0,0,0,0,0,11.62,3.73,0,0.41,0.83,0,1.24,7.88,0,0,0,0,0,0,0,0,12.45,0,0,11.62,0.83,0,0.41,0.41,0.41,0,0,0,0,0,0,0,0.41,0.83,1.24,1.24,0,0.83,1.24,0,4.98,6.22,0.83,0.83,4.56,0,0,0,7.05,4.98,1.66,2.49,0,0,0,0,0,10.79,4.56,3.32,0,0,0.41,2.49,0
140-Grading.txt,1,80,62.1,26.5,92.99,38.3,26.67,17.5,93.75,71.25,55,6.25,2.5,0,0,1.25,0,1.25,3.75,15,6.25,2.5,15,17.5,1.25,6.25,2.5,25,2.5,10,1.25,0,1.25,0,17.5,2.5,15,1.25,0,6.25,5,2.5,5,0,1.25,1.25,0,0,0,0,0,0,0,0,6.25,2.5,0,0,0,0,2.5,3.75,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,1.25,0,0,5,10,0,5,8.75,0,0,0,12.5,6.25,5,5,0,0,0,0,0,11.25,5,3.75,0,0,0,2.5,0
